,,,,,,,,,,
ただ君だけを、守りたいと願う　6章　スクリプト,,,,,,,,,,
No,キャラクター名,日本語,英語,中国語,LR,表情,type,補足コメント,,背景画像名
4,sara,霧の向こうにはさらに倍近い兵器があると思われます。,,,R,angry,talk,,25,
5,volcus,ふむ。ギルディめ。,,,L,normal,talk,※口角下がり顔,9,
6,orend,おぉおぉおぉー！すげーなー！こんなすげーの見たことねー！,,,R,normal,talk,,28,
7,sara,オレンド、出撃する傀儡の戦艦は１５隻でよいですか？,,,L,normal,talk,,25,
8,orend,おおよ！,,,R,normal,talk,,4,
9,sara,・・・大丈夫ですか？そこまでの数をあなた一人で操れるんですか？,,,L,confuse,talk,,31,
10,orend,はっはっはー！さぁなー！でもやらなきゃ負けんだろ？,,,R,normal,talk,,25,
11,sara,・・・そうね。,,,R,confuse,talk,,7,
12,orend,なら、やるしかねーだろー！はっはっはー！,,,R,normal,talk,,20,
13,volcus,オレンドよ。,,,L,normal,talk,※口角下がり顔,6,
14,orend,おおよー？なんだー！ヴォルカス様よー！,,,R,normal,talk,,19,
15,volcus,すまんが、そなたも城に残ってもらえぬか。,,,L,normal,talk,※口角下がり顔,20,
16,orend,へ...？お、おい！ど、どういうこと、ですか？,,,R,confuse,talk,,23,
17,volcus,ふむ。私はもう、そなたにしか、頼めないのだ。,,,L,normal,talk,※口角下がり顔,22,
18,orend,・・・おい！！ヴォルカス様よ！！そりゃねえよ！俺だって戦わせてくれよ！！,,,R,confuse,talk,,36,
19,sara,・・・。,,,R,cry,talk,,4,
20,volcus,・・・。,,,L,normal,talk,※口角下がり顔,4,
21,orend,わかったよ...。わかった。,,,R,normal,talk,,14,
22,volcus,すまない。帰ったら、そなたの願いを好きなだけ聞き届けよう。,,,L,normal,talk,※口角下がり顔,29,
23,orend,願いか...わかった。,,,R,normal,talk,,11,
24,volcus,サラよ。,,,L,normal,talk,,4,
25,sara,なんでしょうか、ヴォルカス様。,,,R,normal,talk,,15,
26,volcus,留守を頼む。そなたの忠義に感謝しておる。,,,L,normal,talk,,20,
27,sara,！！.....とんでもありません。お気をつけて。,,,R,cry,talk,,24,
29,,ーー戦地にて,,,,,none,場面切り替え/背景切り替え,6,03_batle_field
31,volcus,聞くと良い！私に忠義を立てた者共よ。そなたらをこの戦火に落とさせはせぬ。このヴォルカスが全ての魔族の陽光となるのだ！！,,,L,angry,talk,,59,
32,guildy,勇ましいなあヴォルカスよ！,,,R,normal,talk,,13,
33,volcus,ギルディか！,,,L,angry,talk,,6,
34,guildy,久しいのう。何年ぶりだか！,,,R,normal,talk,,13,
35,volcus,ふむ。２度と貴様の面（ツラ）を拝むつもりはなかったのだが！,,,L,angry,talk,,29,
36,guildy,余は嫌われておったか！！,,,R,normal,talk,,12,
37,volcus,当然だ！,,,L,angry,talk,,4,
38,guildy,わざわざ貴様が地に伏せて泣き喚く様を見にきてやったというのに、つれぬ旧友じゃ。,,,R,normal,talk,,39,
39,volcus,ほう。その薄ら笑いを今に剥がしてくれる！,,,L,angry,talk,,20,
40,guildy,がっはっは！心待ちにしているわい！...さて、もう言葉はいらぬ！！！行くぞ叡智なる神の子らよ！！,,,R,normal,talk,,48,
40,guildy,終わらせるのだ！己の手で！その己の足でな！敵は風前の灯火である！！,,,R,normal,talk,,33,
41,volcus,もの共！魔王の気を受け取ると良い！ついてくるのだ！私は、私たちは帰らねばならぬ！！誰一人として、死なせはせぬ！！,,,L,angry,talk,,56,
,,,,,,,,,,
2,,ーー演劇の最中、オレンドが抜け出す。,,,,,none,場面切り替え/背景切り替え/BGM切り替え(自然の中でゆったりと),18,024_rest_rooms
4,shandy,ちょ、ちょっと！座長！！ね、ねぇヴェルさん！座長知らない？,,,R,confuse,talk,,29,
5,volcus,ふむ。おらんのか？,,,L,normal,talk,,9,
6,shandy,そうなのよ！もうすぐ出番だっていうのに！もー！どこに行ったのよ。,,,R,angry,talk,,32,
7,volcus,ふむ...。,,,L,normal,talk,,6,
8,shandy,あーもう！どうすんのよー！！,,,R,angry,talk,,14,
9,volcus,シャンディよ。,,,L,normal,talk,,7,
10,shandy,な、何？,,,R,confuse,talk,,4,
12,,ーー２階のバルコニーでイーラとオレンド。,,,,,none,場面切り替え/背景切り替え/BGM切り替え(冬の朝焼け),20,036_balcony
13,orend,おー、こんなバルコニーがあったかーグッドな眺めだぜー。,,,R,normal,talk,,27,
14,era,あ、オレンド。,,,L,normal,talk,,7,
15,orend,今日で、俺たちの公演も終わりだなー！,,,R,normal,talk,,18,
16,era,そうだね。,,,L,normal,talk,,5,
17,orend,イーラはどうしてこんなところにいるんだい？,,,R,normal,talk,,21,
18,era,なんか、ちょっと夕日が見たくなったの。,,,L,normal,talk,,19,
19,orend,そうか。,,,R,normal,talk,,4,
20,era,今日で終わりなんだなぁって思うと、ちょっと寂しいの。,,,L,normal,talk,,26,
21,orend,そうかー。,,,R,normal,talk,,5,
22,era,オレンドは寂しくないの？,,,L,normal,talk,,12,
23,orend,んー？寂しいさぁ！でもな、みんなでやってきた時間が終わっちまうって考えるんじゃなくてよ。,,,R,normal,talk,,44,
24,era,ん？,,,L,normal,talk,,2,
25,orend,こんなに楽しい時間を過ごせて幸せだなぁー！って思うようにしてんのさ！はっはっはー！,,,R,normal,talk,,41,
26,era,・・・そっか。そうだよね。,,,L,normal,talk,,13,
27,orend,でな、イーラ。俺、ずっとイーラに言いたかったことがあるんだけどよ。,,,R,normal,talk,,33,
28,era,何？オレンド。,,,L,normal,talk,※疑問顔,7,
29,orend,・・・ごめんな。イーラの母ちゃん、俺が殺しちまった。,,,R,normal,talk,※真顔とかあれば,26,
30,era,・・・。いいよ。,,,L,normal,talk,,8,
31,orend,・・・。,,,R,normal,talk,※真顔とかあれば,4,
32,era,私、オレンドのことも大好きだから。,,,L,smile,talk,,17,
33,orend,は...ははは、はは、あっはっはっはっはっは！...ぐす...ありがとな。イーラ！おいおいおい！（頭わしゃわしゃ）,,,R,smile,talk,,57,
34,era,（頭わしゃわしゃされて）わっわっ！,,,L,confuse,talk,,17,
35,orend,よっしゃー！ラスト！決めてくるかねー！はっはっはー！,,,R,normal,talk,,26,
36,era,むー。,,,L,angry,talk,,3,
37,orend,イーラ、サンキューな。,,,R,normal,talk,,11,
39,,ーー魔王の自室ロクシーとオレンドがいる。,,,,,none,場面切り替え/背景切り替え(ヴェルの部屋)/BGM切り替え(愛僧),20,028_Inside_Castle
41,loxy,ゲホッゲホッゲホッ...,,,L,normal,talk,※苦しそうなイラストがあれば,12,
42,orend,ロクシー...大丈夫か。ロクシー！なんとかして、少しでもよくしてやるからよ...。,,,R,confuse,talk,,41,
43,loxy,ぜぇ...あ、ありがとうオレンド。,,,L,normal,talk,※苦しそうなイラストがあれば,17,
44,orend,い、いや、いいんだ...,,,R,normal,talk,,12,
45,loxy,大丈夫、むせただけだから。痛くも、なんともない。,,,L,normal,talk,※苦しそうなイラストがあれば,24,
46,orend,そうか。でもよ...,,,R,normal,talk,,10,
47,loxy,ね、オレンド...お願いしてもいい？,,,L,normal,talk,※苦しそうなイラストがあれば,18,
48,orend,お、おう、なんでも言ってくれよ！,,,R,normal,talk,,16,
49,loxy,手紙を書きたいの。ママに、バッグから紙とペンを取ってくれるかしら？,,,L,normal,talk,※苦しそうなイラストがあれば,33,
50,orend,お、おうよ。（ゴソゴソ）ん？どれだ？...,,,R,normal,talk,,21,
51,loxy,多分、外側のポケットに入っているわ。,,,L,normal,talk,※苦しそうなイラストがあれば,18,
52,orend,これか、ほ、ほいよ。ロクシー。,,,R,normal,talk,,15,
53,loxy,ありがとう。う...あはは、段々体が動かなくなってきた。,,,L,normal,talk,※苦しそうなイラストがあれば,28,
54,orend,じゃあ、俺が代わりに書くか？,,,R,normal,talk,,14,
55,loxy,え？オレンドって人の文字がわかるの？,,,L,normal,talk,※苦しそうなイラストがあれば,18,
56,orend,い、いや、わかんねぇ...。,,,R,normal,talk,,14,
57,loxy,あはは、じゃあだめじゃん。,,,L,smile,talk,※苦しそうなイラストがあれば,13,
59,,ーー壁を伝いながらサラが魔王の城に入ってくる,,,,,,,22,
60,sara,あら、オレンド。やっぱりこちらにいたのね。,,,R,normal,talk,※苦しそうなイラストがあれば,21,
61,loxy,サラさん。,,,L,normal,talk,※苦しそうなイラストがあれば,5,
62,orend,なんだ、なんだよ、今更。,,,L,confuse,talk,,12,
63,sara,何って、ロクシーに会いにきたのよ。,,,R,normal,talk,※苦しそうなイラストがあれば,17,
64,orend,・・・なんでお前が会いにくんだよ！！！！,,,L,confuse,talk,,20,
65,sara,いいじゃない。声を荒げないでもらえるかしら。,,,R,normal,talk,※苦しそうなイラストがあれば,22,
66,loxy,サラさん...。,,,L,normal,talk,※苦しそうなイラストがあれば,8,
67,sara,・・・オレンドから全部聞いたのね？,,,R,normal,talk,※苦しそうなイラストがあれば,17,
68,loxy,はい。,,,L,normal,talk,※苦しそうなイラストがあれば,3,
69,sara,・・・そう。,,,R,normal,talk,※苦しそうなイラストがあれば,6,
70,loxy,・・・サラさんも、なんですか？その顔色...。,,,L,normal,talk,※苦しそうなイラストがあれば,23,
71,sara,あら、そんなに悪いかしら。私の顔色。,,,R,normal,talk,※苦しそうなイラストがあれば,18,
72,loxy,ふふふ。真っ白よ。,,,L,normal,talk,※苦しそうなイラストがあれば,9,
73,orend,あ！？・・・お、おい！サラ...,,,L,normal,talk,※苦しそうなイラストがあれば,16,
74,sara,ばれちゃったかしら。私も。自分を呪ったの。,,,R,normal,talk,※苦しそうなイラストがあれば,21,
75,orend,おおおおおいおいおいおいおいおい,,,L,confuse,talk,,16,
76,sara,ふふふ。真っ暗ってこんなに怖いのね。,,,R,normal,talk,※苦しそうなイラストがあれば,18,
77,loxy,サラさん...。ゲホゲホッ！,,,L,normal,talk,※苦しそうなイラストがあれば,14,
78,orend,お、おいロクシー！,,,L,confuse,talk,,9,
79,loxy,大丈夫、ありがとうオレンド...ぜぇ。なんで？なんでサラさんまで？,,,L,normal,talk,※苦しそうなイラストがあれば,33,
80,sara,色々あるわ。ヴォルカス様を裏切ったこと、親友を殺してしまうこと...結局こんなになって、非情になりきれない自分にも..,,,R,normal,talk,※苦しそうなイラストがあれば,59,
81,loxy,そう...,,,L,normal,talk,,5,
82,sara,・・・オレンド、ちょっといいかしら。,,,R,normal,talk,※苦しそうなイラストがあれば,18,
83,orend,な、なんだよ。,,,L,confuse,talk,,7,
84,sara,私をロクシーの近くに連れて行ってもらえるかしら？,,,R,normal,talk,※苦しそうなイラストがあれば,24,
85,orend,・・・ほら、つかまれよ。,,,L,confuse,talk,,12,
86,sara,ふふふ。ありがとう。,,,R,smile,talk,,10,
87,orend,・・・。,,,L,normal,talk,,4,
88,sara,オレンドの手ってこんなに暖かいのね。,,,L,smile,talk,,18,
89,orend,お、へ？な、あ！？,,,L,normal,talk,※照れ顔,9,
90,loxy,ふふふ。,,,L,normal,talk,※苦しそうなイラストがあれば,4,
91,sara,うふふふふ。ありがとう、オレンド。えっと、ロクシー？（ロクシーを手探りで探して）,,,R,normal,talk,,40,
92,loxy,サラさんここよ。,,,L,normal,talk,,8,
93,sara,あ....（抱きついて）ロクシー...ごめんなさい。ごめんなさいね。,,,R,normal,talk,※苦しそうなイラストがあれば,34,
94,loxy,・・・いいのよ。,,,L,normal,talk,※苦しそうなイラストがあれば,8,
95,sara,・・・いいえ、私のことは許さなくていいわ。本当にごめんなさい。,,,R,normal,talk,※苦しそうなイラストがあれば,31,
96,loxy,ううん。だって、サラさんがやることだもの。きっとこうしないといけなかったのかなって。,,,L,normal,talk,※苦しそうなイラストがあれば,42,
97,sara,・・・違うわ。私は、私たちはたくさんの選択を間違えたの。無為に争い続けたことも、負けることを恐怖したことも、,,,R,normal,talk,※苦しそうなイラストがあれば,54,
97,sara,何もかも。その結果、私はあなたを呪うしか道がなくなってしまったの。本当に、本当に、ごめんなさい。,,,R,normal,talk,※苦しそうなイラストがあれば,48,
98,loxy,いいよ。それだって、一生懸命サラさんは選んできたんだと思うの。私よりずっと色んなことを考えて戦ってきたすごい人だから。,,,L,normal,talk,※苦しそうなイラストがあれば,59,
99,sara,ロクシー..。うっふふふ。私が慰められてたら、本当にみっともないわね。,,,R,normal,talk,※苦しそうなイラストがあれば,35,
100,loxy,あ、あはは。そうね。,,,L,normal,talk,※苦しそうなイラストがあれば,10,
101,sara,ゲホゲホッ！...ありがと、ロクシー。,,,R,normal,talk,※苦しそうなイラストがあれば,19,
102,loxy,どういたしまして。,,,L,normal,talk,※苦しそうなイラストがあれば,9,
103,sara,オレンド、ねぇ。,,,R,normal,talk,※苦しそうなイラストがあれば,8,
104,orend,なんだよ。,,,L,normal,talk,※苦しそうなイラストがあれば,5,
105,sara,あなたにも本当にごめんなさいね。,,,R,normal,talk,※苦しそうなイラストがあれば,16,
106,orend,い、いいよ。俺はしなねぇから...,,,L,normal,talk,※苦しそうなイラストがあれば,17,
107,sara,そんなこと言わないで。会ったばかりの時あなたが私に言った言葉、覚えているかしら？,,,R,normal,talk,※苦しそうなイラストがあれば,40,
108,orend,なんだよ。,,,L,normal,talk,※苦しそうなイラストがあれば,5,
109,sara,見も知らぬ私に、強くなって守ってやるって言い放ったじゃない。,,,R,normal,talk,※苦しそうなイラストがあれば,30,
110,orend,・・・そ、そりゃあ、まぁ。,,,L,normal,talk,※照れ顔,13,
111,sara,年甲斐もなく、とっても嬉しかったのよ。,,,R,smile,talk,※苦しそうなイラストがあれば,19,
112,orend,そ、そうかい。,,,L,normal,talk,※苦しそうなイラストがあれば,7,
113,sara,そこから、一緒にお城で働いて。あなたはみるみるうちに成長した。今ではもしかしたら私より強いかもしれないわ。,,,R,normal,talk,※苦しそうなイラストがあれば,53,
114,orend,そ、そんなことねぇよ。,,,L,normal,talk,※照れ顔,11,
115,sara,謙遜(けんそん)しないで良いわよ。あなたは強くなったわ...。今まで私のことを支え続けてくれてありがとう。,,,R,cry,talk,,53,
115,sara,あなたの底抜けな明るさと、折れない心にずっと支えられてきたんだなって、あなたがいない数ヶ月、すごく思ったの。,,,R,cry,talk,,54,
116,orend,サ..サラ...。,,,L,normal,talk,,9,
117,sara,わたし...わたし...本当にあなたに助けられてたんだって思った。本当に思ったの...！,,,R,normal,talk,※苦しそうなイラストがあれば,44,
118,orend,お...俺も...俺だって...そうだったよ！俺だってそうだったよ！,,,L,cry,talk,,34,
119,sara,そう...。ふふふ。じゃあ次に会う時、別の形で会えるなら、私はあなたを選ぶようにするわ。ありがとう、オレンド。,,,R,smile,talk,※苦しそうなイラストがあれば,55,
120,orend,サラ...さら....,,,L,cry,talk,,11,
121,sara,さて、伝えることは伝えたし、私は裏切り者に相応しい場所へ行くわ。よいしょっと。,,,R,normal,talk,※苦しそうなイラストがあれば,39,
122,orend,待てよ...待てよ！サラ！,,,L,cry,talk,,13,
123,sara,まだ何か用かしら？,,,R,normal,talk,※苦しそうなイラストがあれば,9,
124,orend,俺さ...サラを裏切り者にしたくねぇよ...,,,L,cry,talk,,22,
125,sara,あら...どういうことかしら...？,,,R,confuse,talk,,18,
126,orend,・・・ッ！（腕でサラを刺す）,,,L,cry,talk,,14,
127,sara,ぅっ...ゲホゲホ...,,,R,normal,talk,※苦しそうなイラストがあれば,12,
128,loxy,！？・・・オレンド？,,,L,confuse,talk,※苦しそうなイラストがあれば,10,
129,orend,俺が、裏切り者になる。俺が、この部屋で全員ぶっ殺して逃げ出したんだ...。,,,L,normal,talk,,37,
130,sara,ゲホ！...オ、オレン..ド..？,,,R,confuse,talk,※苦しそうなイラストがあれば,17,
131,orend,俺も好きだった。サラ。ずっと一緒にいられて楽しかった。さんきゅーな。,,,L,cry,talk,,34,
132,sara,・・・そう。ふふう...。ヴォルカス様になんて言い訳してもらおうかしら。,,,R,smile,talk,※苦しそうなイラストがあれば,36,
133,orend,はっはっは...適当に言っておくさ...,,,L,cry,talk,,20,
134,loxy,体が...消えていくのね...。,,,L,normal,talk,※苦しそうなイラストがあれば,16,
135,sara,そうよ。私たち魔族は死ぬ時に魔素へ還るの...。,,,R,normal,talk,※苦しそうなイラストがあれば,24,
136,orend,・・・おやすみ、なぁ、サラ。,,,L,cry,talk,,14,
137,sara,それじゃあ、おやすみなさい。,,,R,smile,talk,※苦しそうなイラストがあれば,14,
138,orend,ぐす...ぐす...,,,L,cry,talk,,10,
139,loxy,・・・,,,L,normal,talk,※苦しそうなイラストがあれば,3,
140,orend,ぐす...ぐす...,,,R,cry,talk,,10,
141,loxy,ね、オレンド。,,,L,normal,talk,※苦しそうなイラストがあれば,7,
142,orend,なんだよ...。,,,R,cry,talk,,8,
143,loxy,・・・手紙が書けたの。,,,L,normal,talk,※苦しそうなイラストがあれば,11,
144,orend,手紙？,,,R,cry,talk,,3,
145,loxy,そう。ママへの手紙。,,,L,normal,talk,※苦しそうなイラストがあれば,10,
146,orend,そうか...。それをロクシーの故郷の家に届ければいいんだな。,,,R,cry,talk,,30,
147,loxy,そう、お願いできるかしら？,,,L,normal,talk,※苦しそうなイラストがあれば,13,
148,orend,あぁ。どうせこれから脱走者さ。人大陸でも魔大陸でもかわらねぇ。,,,R,cry,talk,,31,
149,loxy,ふふふ、ありがとう...。それとね、もう１つだけお願い聞いてくれるかしら？,,,L,normal,talk,※苦しそうなイラストがあれば,37,
150,orend,あ、あぁ、言ってくれ。,,,R,cry,talk,,11,
151,loxy,オレンド、私のお腹を裂いて。この娘だけ、イーラだけでも守って。,,,L,normal,talk,※苦しそうなイラストがあれば,31,
152,orend,・・・,,,R,cry,talk,,3,
153,loxy,オレンド...お願い！！,,,L,normal,talk,※苦しそうなイラストがあれば,12,
154,orend,でもよ...そりゃぁ、ロクシーが...,,,R,cry,talk,,19,
155,loxy,もうね、自分の命がなくなってきているのがわかるの。イーラの魂も持っていかれちゃう...。,,,L,normal,talk,※苦しそうなイラストがあれば,44,
156,orend,でもよぉ！！できねぇよ！やりたくねぇよ！,,,R,cry,talk,,20,
157,loxy,いつもわがままばっかりでごめんね..。最後の、最後のお願いだから。,,,L,normal,talk,※苦しそうなイラストがあれば,33,
158,orend,・・・,,,R,cry,talk,,3,
159,loxy,・・・,,,L,normal,talk,※苦しそうなイラストがあれば,3,
160,orend,・・・わかった...ぐす...ロクシー...,,,R,cry,talk,,22,
161,loxy,なに？,,,L,normal,talk,※苦しそうなイラストがあれば,3,
162,orend,(1つの小さな傀儡を渡して)・・・これ、噛んどけよ。,,,R,cry,talk,,26,
163,loxy,ありがと。,,,L,normal,talk,※苦しそうなイラストがあれば,5,
164,orend,すげーいてーから我慢しろよ。,,,R,cry,talk,,14,
165,loxy,いいわよ...（傀儡を噛んで）大丈夫。,,,L,normal,talk,※苦しそうなイラストがあれば,19,
166,orend,いくぞ・・・。,,,R,cry,talk,,7,
167,loxy,ひっ・・・いいぃぃいぃぃいぃい・・・はぁはぁ,,,L,normal,talk,※苦しそうなイラストがあれば,22,
168,orend,・・・大丈夫か？,,,R,cry,talk,,8,
169,loxy,大丈夫、でも...はぁ...辛いから一気にお願い...,,,L,normal,talk,※苦しそうなイラストがあれば,27,
170,orend,先に意識を飛ばした方が...？,,,R,cry,talk,,15,
171,loxy,ううん。このままお願い、イーラの顔が見たいの。（傀儡を噛んで）,,,L,normal,talk,※苦しそうなイラストがあれば,31,
172,orend,・・・わかった。じゃあ、いくぞ。,,,R,cry,talk,,16,
173,loxy,うん...いぃいいいいいぃぃぃい...いぎいいぎいいいいいいいいいいい........,,,L,normal,talk,※苦しそうなイラストがあれば,43,
173,loxy,ああぁあぁ...あぁ・・・はっはっはっ...。,,,L,normal,talk,※苦しそうなイラストがあれば,23,
174,orend,・・・いた。ちっちぇ。これが赤ちゃんか？,,,R,cry,talk,,20,
175,loxy,はぁはぁ...そう。,,,L,normal,talk,※苦しそうなイラストがあれば,10,
176,orend,取り出すぞ...。,,,R,cry,talk,,9,
177,loxy,うん...いっ....。,,,L,normal,talk,※苦しそうなイラストがあれば,12,
178,orend,大丈夫か？なんか、繋がってるけど、これは...？,,,R,cry,talk,,24,
179,loxy,ちょ、ちょっと待って...。うん、切って。それと、イーラ、イーラを...抱っこさせて。,,,L,normal,talk,※苦しそうなイラストがあれば,43,
180,orend,あ、あぁ。,,,R,cry,talk,,5,
181,loxy,ふぅ。ほら、イーラ、こら、泣きなさい、イーラ、こら、イーラ。,,,L,normal,talk,※苦しそうなイラストがあれば/背景きりかえ,30,050_Caesarean section
182,orend,な、何してんだ？,,,R,cry,talk,,8,
183,loxy,人の子はね、生まれた時に、泣かないと死んじゃうの。,,,L,smile,talk,※苦しそうなイラストがあれば,25,
183,loxy,こら、イーラ、こおら...あっ..ふふふ。イーラ、よかった...よかった...イーラ。,,,L,smile,talk,※苦しそうなイラストがあれば,43,
,,,,,,,,,,
2,,ーー演劇が終わってお客様を送り出すみんな。,,,,,none,場面切り替え/BGM切り替え(自然の中でゆったりと)/背景切り替え,21,036_balcony
4,orend,はーい！おかえりなさーい！ありがとー！サンキューなー！え？そんな！ちっちゃな劇団ですよ。,,,R,normal,talk,,44,
4,orend,あっはっは！あ！お次の方もおかえりー！さんきゅーなー！え？握手！照れちゃうなあ！,,,R,normal,talk,,40,
5,volcus,ふむ。,,,L,normal,talk,,3,
6,orend,おー！マダムのみなさま！え！泣いてメイクが崩れて、どうしてくれるの！？,,,R,normal,talk,,35,
6,orend,大丈夫ですよー！いまも十分ビューティーですよー！グッドグッド！はっはっはー！サンキューなぁ！,,,R,normal,talk,,46,
7,shandy,あ！ありがとうございましたー！あら、サイン？いいわよ、どこに書けばいいかしら？,,,R,normal,talk,,39,
7,shandy,はーい。シャツね。どうぞー！シャンディよ。次もぜひよろしくお願いしますね。,,,R,normal,talk,,37,
8,era,わっわ、え、えっと。ありがとうございました！ふぇ！？...そ、そうです。私です。えへへ。,,,L,normal,talk,,44,
9,orend,おかえりなさーい！さんきゅーなあ！え？ハグ？それはダメだぜマダム！そいつは有料なのさぁ！,,,R,normal,talk,,44,
9,orend,でも今日は気分がいいからタダにしちゃうぜぇ！はっはっは！お次の方もおかえりなさーい！サンキューなー！,,,R,normal,talk,,50,
10,shandy,え？可愛いですか？あら、お上手なおじさまですねー！うふふ。,,,R,normal,talk,,29,
10,shandy,あ！おさわりはダメですよ。奥様と楽しんでくださいね。はい、おかえりなさーい。ありがとうございましたー。,,,R,normal,talk,,51,
11,era,わ...わわ...ふぇ？あ...はい！え？そうです。あ、ありがとうございました。,,,L,normal,talk,,40,
11,era,..えへへ、お城を目指してるんです。はい！頑張ります！,,,L,normal,talk,,27,
12,volcus,・・・見事だ。,,,L,normal,talk,,7,
14,,ーーお客がはけた後に。,,,,,none,場面切り替え/背景切り替え,11,024_rest_rooms
16,shandy,ふー...。おわったー...なんだか、あっという間の4日間だったわねー...。,,,R,normal,talk,,39,
17,orend,ほんとだなぁ...はっはっは。疲れたぜ。（周りに）おーい！,,,L,normal,talk,,29,
17,orend,みんなー！しばらく休憩だー！休まったら片付け始めるぜー！...ふぃー！,,,L,normal,talk,,35,
18,shandy,はぁー、お疲れ様、座長。,,,R,normal,talk,,12,
19,orend,お！おう。サンキューなぁ。,,,L,normal,talk,,13,
20,volcus,ふむ。,,,R,normal,talk,,3,
21,orend,おー、ヴェルの魔王、かっこよかったぜー。グッドグッドー！,,,L,normal,talk,,28,
22,volcus,そなたの方が演技は秀でておる。,,,R,normal,talk,,15,
23,orend,はっはっは、そりゃそうさ。長くやってるからなぁ。,,,L,normal,talk,,24,
24,era,シャンディ、オレンド、ヴェルも！お疲れ様！...はい！これ！,,,L,normal,talk,,30,
25,shandy,あら、イーラちゃん何かしら。,,,R,normal,talk,,14,
26,volcus,コーヒーか。頂戴する。,,,R,normal,talk,,11,
27,orend,はっはっは、ませてんなぁ。サンキューなぁ。,,,R,normal,talk,,21,
28,shandy,ふふふ。ありがと、イーラちゃん。,,,R,normal,talk,,16,
29,era,うん！...ね、ヴェルどう？おいしい？,,,L,normal,talk,,19,
30,volcus,ふむ...（コーヒーを飲んで）エリスのものには劣る。修行をするとよい。が...良き味である。イーラの心がこもっておる。,,,R,normal,talk,,59,
31,era,・・・にへへ。練習して上手になるね！ねっねっ、オレンドとシャンディは？,,,L,smile,talk,,35,
32,shandy,うん。美味しいわよ。,,,R,normal,talk,,10,
33,orend,うめぇうめぇ！ぐっどぐっどさー！,,,R,normal,talk,,16,
34,era,やった！,,,L,normal,talk,,4,
35,volcus,ふむ。,,,R,normal,talk,,3,
36,shandy,（コーヒーを飲んで）・・・ふー...,,,R,normal,talk,,18,
37,orend,（コーヒーを飲んで）・・・はー...。,,,R,normal,talk,,19,
38,volcus,・・・して、オレンドよ。,,,L,normal,talk,,12,
39,orend,あ？何だよヴェル。,,,R,normal,talk,,9,
40,volcus,そなたに伝えねばならぬことがある。,,,L,normal,talk,,17,
41,orend,およ？なんだよ。ヴェル。,,,R,normal,talk,,12,
42,volcus,長旅を世話になった。,,,L,normal,talk,,10,
43,orend,あ？いいっていいって、俺も楽しかったさ。,,,R,normal,talk,,20,
44,volcus,それと、立派な長になったな。,,,L,normal,talk,,14,
45,orend,（鼻先につーんときて泣き始める）・・・お、おいおい...,,,R,cry,talk,,28,
46,volcus,そなたは、私が知る中で最も優れた長の一人である。,,,L,normal,talk,,24,
47,orend,ちょ、ちょっと待てよヴェル...,,,R,normal,talk,,16,
48,volcus,誠に、大義であった。心から礼を言うぞ、オレンドよ。,,,L,normal,talk,,25,
49,orend,おいおい...ぐす...おいおい...ぐす...おい、そ、そりゃ、反則、反則だろおおおお！,,,R,cry,talk,,45,
49,orend,反則だろゔぇるよおぉお...すまねぇ...すまねぇ...ゔぇるよお、ヴォルカス様よおおおお...,,,R,cry,talk,,48,
49,orend,本当に、本当に、守れなくて、すまねええ！すまねぇええよおおぉおぉお！！！,,,R,cry,talk,,36,
50,shandy,ふふふ。,,,L,smile,talk,,4,
51,era,えへへ。,,,L,smile,talk,,4,
52,volcus,ふむ。,,,L,smile,talk,,3,
54,,ーーオレンドが魔王城から逃げている,,,,,none,場面切り替え/背景切り替え/BGM切り替え(凍える雨),17,048_blood_room
56,orend,（走りながら）くそ...サラの呪いが...！弱えけど残ってやがる！頼む！死ぬな！死ぬんじゃねぇ！！,,,L,confuse,talk,,49,
57,silhouette_man,まて！！とまれ！！,,,R,unique,talk,,9,
58,orend,あぁ！？止まってる暇はねえんだよ！！どけえええええ！！！（飛んで逃げようとする）,,,L,angry,talk,,40,
59,silhouette_man,貴様！妻を、サラをかえせえええええ！！！（呪術で引き戻そうとする）,,,R,unique,talk,,33,
60,orend,あぁ！？ぐぁ！...おいおい！今はそんなところじゃねぇんだ！,,,L,angry,talk,,30,
61,silhouette_man,だまれ...だまれ！！ここで、大人しく捕まれ！オレンド！,,,R,unique,talk,,28,
62,orend,うるせぇ！止まれねえんだ！じゃまだああああ！！！,,,L,angry,talk,,24,
63,silhouette_man,ぐあああ！,,,R,unique,talk,,5,
64,orend,俺は先に行く！！,,,L,angry,talk,,8,
65,silhouette_man,とまれええ！,,,R,unique,talk,,6,
66,orend,なんなんだよ、なんなんだよ！立ち上がってくんじゃねぇよ！,,,L,angry,talk,,28,
67,silhouette_man,サラを！サラを...！返せ！,,,R,unique,talk,,14,
68,orend,どけよおおお！！,,,L,angry,talk,,8,
69,silhouette_man,ぐあああ！....っく....サラを...。,,,R,unique,talk,,22,
70,orend,頼むよ...今この子を呪いから守りながら人の街まで行かなきゃなんねぇ...,,,L,angry,talk,,37,
70,orend,限界なんだよ！手加減なんかもうできねぇんだ！殺しちまう！殺したくねぇんだ！頼むから、どいてくれよ！！！,,,L,angry,talk,,51,
71,silhouette_man,だ、だまれ！とまれ！とまるんだああ！,,,R,unique,talk,,18,
72,orend,くそ、くそくそ、どけよおおおおおおおお！！！,,,L,angry,talk,,22,
